Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Albania,ALB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3977.771869,4450.514185,4840.332008,5169.188758,5594.791623,6014.31697,6752.901486,7584.689222,8469.245375,9030.609555,9754.842787,10273.41998,10608.84482,10882.02613,11787.85496,12386.59227,13055.84175,14110.68324,15055.2808,16442.12594,16287.60977,18212.87025,22138.41829,24822.35431,26701.67496,..
Albania,ALB,GDP per person employed (constant 2021 PPP $),SL.GDP.PCAP.EM.KD,18881.59858,20816.12533,21624.55042,22770.48815,24049.92113,25501.94658,27314.36101,29682.37381,31196.96513,31080.7444,31852.96309,29637.98314,31671.52817,36395.01776,37877.89988,37276.75162,37112.30834,37478.07641,37926.89546,38164.77312,38038.30765,41715.46557,42236.10851,43262.92727,45524.54547,..
Albania,ALB,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,11.32146933,12.09068568,11.48129465,12.35879558,11.83787329,12.43183867,13.51060335,15.07158299,15.52230811,15.5718281,16.18083348,15.84717611,17.81923079,15.58498387,15.82609107,17.2599948,17.41988101,17.17164687,17.8736372,18.4530157,19.24469651,19.91058782,21.91892623,23.05218801,..,..
Albania,ALB,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,6.842010039,7.439491007,7.321434846,7.960462033,7.807160089,8.340736942,9.539470398,11.13842374,11.89020022,12.30231384,13.34354347,13.39612998,15.16752049,13.17407255,13.95689488,15.40644981,15.531217,15.77553192,16.64045422,18.10174352,19.04570175,19.91058782,25.0272594,27.93850774,..,..
Albania,ALB,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,20332026337,22134202389,23158660899,24393773484,25678413444,26995927112,28620806900,30481185855,32586540354,33463363185,34458280649,35307166195,35654634568,36263340586,37075721716,37901659079,39383210491,40676230580,42169625552,43039406930,41613185842,45345712251,47534459373,49443166216,51443601345,..
Albania,ALB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,12287444704,13619343345,14767901361,15712348856,16935092962,18112037369,20208375084,22526655931,24961525465,26437281055,28416061889,29846288354,30348807240,30653601166,32696763099,33831412752,35113281648,37369110770,39260152566,42220107429,41182895542,45345712251,54275343252,59923521426,63473299186,..
Albania,ALB,GDP: linked series (current LCU),NY.GDP.MKTP.CN.AD,5.16207E+11,5.83125E+11,6.33933E+11,7.00712E+11,7.60445E+11,8.24595E+11,8.97698E+11,1.00528E+12,1.11232E+12,1.17161E+12,1.25624E+12,1.309E+12,1.32488E+12,1.35225E+12,1.4025E+12,1.4448E+12,1.4883E+12,1.57906E+12,1.66082E+12,1.71204E+12,1.65598E+12,1.86667E+12,2.14974E+12,2.36428E+12,2.51782E+12,..
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,1772.928691,1896.300209,1937.464114,2283.772993,2816.99385,3233.133396,3660.661047,4167.451699,5180.918815,4235.429905,4912.785855,5916.313644,6033.648847,5979.60139,6094.693923,4685.059027,4424.98529,4554.66754,4577.210292,4468.453419,3743.541952,4160.559267,4960.303343,5370.477235,5752.990767,..
Algeria,DZA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.35726435,1.595178144,4.007050315,5.093332127,3.050861482,3.868902142,1.326188949,1.393468337,0.652527944,-0.720420575,2.779219082,1.003992371,0.379563284,0.54874363,2.00005201,1.099620619,1.785940647,-0.541667024,-0.54601958,-0.939992962,-6.612475097,2.132636327,1.968251881,2.551203019,2.259965271,..
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,54790398570,59413400924,61516103406,73482264191,91913680985,1.07047E+11,1.23084E+11,1.42483E+11,1.80384E+11,1.50317E+11,1.77785E+11,2.18332E+11,2.27144E+11,2.29701E+11,2.38943E+11,1.87494E+11,1.80764E+11,1.89881E+11,1.94554E+11,1.9346E+11,1.64873E+11,1.86231E+11,2.25582E+11,2.47924E+11,2.69322E+11,..
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.800000002,2.999999999,5.4,6.500000001,4.5,5.4,2.899999999,3.100000001,2.499999999,1.2,4.800000001,2.999999999,2.4,2.600000001,4.099999999,3.200000001,3.9,1.499999999,1.400000001,0.899999999,-4.999999999,3.799999999,3.600000001,4.1,3.699999999,..
Algeria,DZA,GDP (current LCU),NY.GDP.MKTP.CN,4.12351E+12,4.58761E+12,4.90172E+12,5.68716E+12,6.62336E+12,7.84398E+12,8.94166E+12,9.87297E+12,1.16497E+13,1.09202E+13,1.32247E+13,1.59247E+13,1.76118E+13,1.8231E+13,1.92538E+13,1.8879E+13,1.97833E+13,2.10717E+13,2.26838E+13,2.30901E+13,2.09021E+13,2.51532E+13,3.20315E+13,3.36787E+13,3.61035E+13,..
Algeria,DZA,GDP (constant LCU),NY.GDP.MKTP.KN,4.45399E+12,4.58761E+12,4.83534E+12,5.14963E+12,5.38137E+12,5.67196E+12,5.83645E+12,6.01738E+12,6.16781E+12,6.24183E+12,6.54143E+12,6.73768E+12,6.89938E+12,7.07877E+12,7.369E+12,7.6048E+12,7.90139E+12,8.01991E+12,8.13219E+12,8.20538E+12,7.79511E+12,8.09133E+12,8.38261E+12,8.7263E+12,9.04917E+12,..
Algeria,DZA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.09812E+11,1.13106E+11,1.19214E+11,1.26963E+11,1.32676E+11,1.3984E+11,1.43896E+11,1.48356E+11,1.52065E+11,1.5389E+11,1.61277E+11,1.66115E+11,1.70102E+11,1.74525E+11,1.8168E+11,1.87494E+11,1.94806E+11,1.97728E+11,2.00496E+11,2.02301E+11,1.92186E+11,1.99489E+11,2.0667E+11,2.15144E+11,2.23104E+11,..
Algeria,DZA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,92.58028031,100,101.3728559,110.4380853,123.0793849,138.293958,153.2036837,164.0742753,188.8788309,174.9513815,202.1684247,236.352494,255.266476,257.5453751,261.2807222,248.2513194,250.3780592,262.741746,278.9389296,281.4019404,268.1440146,310.8663268,382.1178389,385.944869,398.9704213,..
Algeria,DZA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,100.4756537,100,101.3728559,110.4380853,123.0793849,138.293958,153.2036837,164.0742753,188.8788309,174.9513815,202.1684247,236.352494,255.266476,257.5453751,261.2807222,248.2513194,250.3780592,262.741746,278.9389296,281.4019404,268.1440146,310.8663268,382.1178389,385.944869,398.9704213,..
